time,operator,country,technology,quality,download,upload,rtt
1700595834,telenor,norway,4g,good,41098.52062669046,4734.818774452602,60.24299025053633
1700595840,telenor,norway,4g,good,69181.70193061267,19452.09439078394,126.46466956891004
1700595846,telenor,norway,4g,good,37642.87352462191,22162.85076774823,200.57844993599738
1700595852,telenor,norway,4g,good,41952.52593190266,10703.216526194552,150.09928392018335
1700595858,telenor,norway,4g,good,31997.01224857851,18168.52828052971,105.15179032638942
1700595864,telenor,norway,4g,good,68799.7216058557,23676.740690238603,146.69133562355097
1700595870,telenor,norway,4g,good,17420.31175364393,15547.287790943565,86.01410733609805
1700595876,telenor,norway,4g,good,41819.24208873639,21280.803803565752,169.11480143739985
1700595882,telenor,norway,4g,good,33264.07641751776,15064.52481233978,68.88908168462665
1700595888,telenor,norway,4g,good,6637.286438323581,3282.937380873459,115.24678886875652
1700595894,telenor,norway,4g,good,11799.398690456293,3803.2952305865633,96.70839739495254
1700595900,telenor,norway,4g,good,120645.1149260791,19694.956940454715,109.281119118534
1700595906,telenor,norway,4g,good,68132.79395906716,30551.637781641264,113.67908158453719
1700595912,telenor,norway,4g,good,105312.79709728772,43486.752060493425,154.3397847547287
1700595918,telenor,norway,4g,good,92301.80038200268,11148.129165278875,89.32580654301678
1700595924,telenor,norway,4g,good,34415.418827408736,20148.656254545393,134.61744494295326
1700595930,telenor,norway,4g,good,50930.48868181893,22440.218518943533,128.56929029587417
1700595936,telenor,norway,4g,good,30399.1495403421,4842.463434082939,109.24147257952207
1700595942,telenor,norway,4g,good,14823.1176480032,20187.66364186764,147.65110359297663
1700595948,telenor,norway,4g,good,20099.816254222664,19870.288835349977,138.05373975135603
1700595954,telenor,norway,4g,good,8742.78036942534,24013.246945204777,83.24486346760693
1700595960,telenor,norway,4g,good,39090.504766638536,14077.042958406715,100.84500298631592
1700595966,telenor,norway,4g,good,28118.11599568217,23307.385580413615,114.47273322647717
1700595972,telenor,norway,4g,good,51036.41556932141,44233.122855542584,35.46230465854688
1700595978,telenor,norway,4g,good,120679.94725166177,52266.35842577383,98.85578253535776
1700595984,telenor,norway,4g,good,25000.008986169454,11190.832205235405,75.97592279989193
1700595990,telenor,norway,4g,good,5859.397350176882,14907.059293265616,76.47314203531906
1700595996,telenor,norway,4g,good,76247.21474960215,16217.17188593043,41.27833082915393
1700596002,telenor,norway,4g,good,47599.249646447424,17700.508979027814,64.2573782254459
1700596008,telenor,norway,4g,good,22556.70533913319,16703.542034304464,112.5916520821521
1700596014,telenor,norway,4g,good,33953.16471116914,14610.082533329349,69.20553691311252
1700596020,telenor,norway,4g,good,17678.95065728524,13730.59544901701,84.93813522794142
1700596026,telenor,norway,4g,good,67927.59716335281,33200.7927136721,84.08017090117349
1700596032,telenor,norway,4g,good,32760.806781570685,2278.858354890297,172.77400205675434
1700596038,telenor,norway,4g,good,13101.15306851473,22054.67295654562,82.83503925002367
1700596044,telenor,norway,4g,good,11759.223816373915,4657.299769564653,132.78747720144173
1700596050,telenor,norway,4g,good,15149.160272680789,18048.785411702916,181.41652472968397
1700596056,telenor,norway,4g,good,40664.05679378669,37814.02282708485,63.14552825868089
1700596062,telenor,norway,4g,good,91878.28374493978,21942.88171570731,155.8792472630368
1700596068,telenor,norway,4g,good,23765.512678975036,19386.362478178555,81.1173941643781
1700596074,telenor,norway,4g,good,70334.21105268059,31989.774100464452,65.99326083752769
1700596080,telenor,norway,4g,good,60485.9233430389,18925.708235985407,139.5799535702612
1700596086,telenor,norway,4g,good,50505.32972042912,27715.940502023423,95.7066404812017
1700596092,telenor,norway,4g,good,50571.135613937564,16206.547169244042,155.22675807484237
1700596098,telenor,norway,4g,good,41593.119223206355,31143.014324709526,61.93467866666347
1700596104,telenor,norway,4g,good,46087.804109855286,27213.715490023966,91.94986616694187
1700596110,telenor,norway,4g,good,40292.12429671084,4441.202561393226,249.96016640268994
1700596116,telenor,norway,4g,good,42095.88107355606,18323.148676738794,77.09160115686673
1700596122,telenor,norway,4g,good,63744.440008784746,39701.99579004884,94.68479154337352
1700596128,telenor,norway,4g,good,62050.960085023195,4896.908966856067,113.92881545023333
1700596134,telenor,norway,4g,good,11005.025067197155,3032.70599606602,70.88017806248315
1700596140,telenor,norway,4g,good,71995.14278052046,24934.439186296462,99.1553678550685
1700596146,telenor,norway,4g,good,85627.9580366589,21587.781501912046,98.65419960096375
1700596152,telenor,norway,4g,good,12111.001353087246,11998.994633247587,123.04976131311831
1700596158,telenor,norway,4g,good,22751.826075565135,10364.31825733493,110.60534396192138
1700596164,telenor,norway,4g,good,94980.73070336839,31247.643220802667,76.9942038233
1700596170,telenor,norway,4g,good,9644.172897310986,22240.521493961605,73.56023370857494
1700596176,telenor,norway,4g,good,19069.172924027633,21038.04817715276,149.26876025411195
1700596182,telenor,norway,4g,good,71305.72638848728,38416.95850184669,84.32604849045553
1700596188,telenor,norway,4g,good,87011.96613759203,21863.122134541245,96.71507439741183
1700596194,telenor,norway,4g,good,72704.89270186888,30770.721458545773,60.173810882599305
1700596200,telenor,norway,4g,good,34534.86665150425,20039.174158884227,89.23874638593762
1700596206,telenor,norway,4g,good,59629.6432657652,40042.79746343248,42.54185203017306
1700596212,telenor,norway,4g,good,49398.61892723957,27915.822477547354,162.77467831012237
1700596218,telenor,norway,4g,good,22561.4068683794,5510.323414460706,66.80956726067878
1700596224,telenor,norway,4g,good,10317.409223836148,9534.150631876151,121.76719295908522
1700596230,telenor,norway,4g,good,56666.99428388439,22321.745383714027,76.04964908834049
1700596236,telenor,norway,4g,good,48116.20993693125,16167.497458331383,32.80601620954177
1700596242,telenor,norway,4g,good,93737.10501229712,18347.365333940492,61.20560442336383
1700596248,telenor,norway,4g,good,13426.468881428453,11765.349093365312,96.91717208283154
1700596254,telenor,norway,4g,good,12538.324671862605,13221.729327579758,99.48642470752571
1700596260,telenor,norway,4g,good,54673.998390232,15428.567573154885,84.1625260394492
1700596266,telenor,norway,4g,good,26850.023717455068,9537.906895699196,85.6903393558064
1700596272,telenor,norway,4g,good,994.6337278136089,4950.748837100233,62.307587792625355
1700596278,telenor,norway,4g,good,33147.47562216442,40561.9748357231,56.08055905659968
1700596284,telenor,norway,4g,good,34874.44476073787,28267.847195114697,94.86513563601862
1700596290,telenor,norway,4g,good,28581.379301123296,23495.36975313428,88.89004957699683
1700596296,telenor,norway,4g,good,89476.67205381644,19723.039422553687,166.60064280308936
1700596302,telenor,norway,4g,good,19749.740526619084,13999.022805197017,121.16731912294382
1700596308,telenor,norway,4g,good,113.04645714245432,9329.967922015041,117.91165766172867
1700596314,telenor,norway,4g,good,38108.5678763475,5668.116606884329,110.51163548961412
1700596320,telenor,norway,4g,good,119972.70815500173,35071.60130578927,67.47657480627186
1700596326,telenor,norway,4g,good,83678.70104165941,43189.152929078875,63.90152363386618
1700596332,telenor,norway,4g,good,103642.48566032344,48834.65380244333,90.87191917431483
1700596338,telenor,norway,4g,good,46328.39217500021,12598.893166303642,129.6884170819999
1700596344,telenor,norway,4g,good,111939.04855060582,45417.02373702738,227.72695747873595
1700596350,telenor,norway,4g,good,39108.535330681465,4867.543117197951,73.86090061598364
1700596356,telenor,norway,4g,good,63179.76605392408,12705.470609912665,67.5189743845618
1700596362,telenor,norway,4g,good,32921.80763518284,12077.02340362792,148.60735362458257
1700596368,telenor,norway,4g,good,39161.51240761753,12203.302274038602,87.90326122904065
1700596374,telenor,norway,4g,good,73664.46239030793,38235.172625416824,148.36621461851706
1700596380,telenor,norway,4g,good,29070.763206398955,23023.747716859583,134.32600408190464
1700596386,telenor,norway,4g,good,27160.62665927781,8826.50059585831,92.3202788215147
1700596392,telenor,norway,4g,good,50695.24613843089,25209.124538884047,412.76873429403287
1700596398,telenor,norway,4g,good,81043.55574098056,14909.692358435452,55.5966773306636
1700596404,telenor,norway,4g,good,32053.085006564066,49256.26364551709,272.7204788690077
1700596410,telenor,norway,4g,good,29008.97326039859,3827.3141817512533,46.057100727152644
1700596416,telenor,norway,4g,good,8269.461204951995,3670.4228184823214,152.1512959864777
1700596422,telenor,norway,4g,good,39865.35137695661,11120.175657090336,128.92135066353285
1700596428,telenor,norway,4g,good,16110.428085589707,16884.88822440443,168.57585764363802
1700596434,telenor,norway,4g,good,1118.1921447317259,8733.13721637681,150.16741020359382
1700596440,telenor,norway,4g,good,23493.80039042115,19755.606860654858,73.08201265555081
1700596446,telenor,norway,4g,good,27743.465923201024,15248.9795340684,139.4657399397812
1700596452,telenor,norway,4g,good,74461.37589909745,34345.63947443931,102.58281232405402
1700596458,telenor,norway,4g,good,45212.976268975675,24182.304442615212,74.91972002742762
1700596464,telenor,norway,4g,good,65559.235823167,33285.17316360533,123.80988043859927
1700596470,telenor,norway,4g,good,25153.356176813646,27899.229805221217,48.967892586353585
1700596476,telenor,norway,4g,good,83345.7807341182,34784.59062462844,81.29276581447037
1700596482,telenor,norway,4g,good,81754.17648718474,21132.277825980254,108.72504763853995
1700596488,telenor,norway,4g,good,25046.730147209637,27884.98573636264,92.50043615187946
1700596494,telenor,norway,4g,good,42868.89916085946,11301.074031941507,132.7510117243888
1700596500,telenor,norway,4g,good,59530.007669964274,287.1934863495476,88.26464668246622
1700596506,telenor,norway,4g,good,13489.146625899264,3024.009180076418,256.28726888425047
1700596512,telenor,norway,4g,good,35084.0091080512,17624.47592943139,55.087560961776774
1700596518,telenor,norway,4g,good,88042.15603766702,18444.52463011546,80.0901194020882
1700596524,telenor,norway,4g,good,29605.574592269244,23192.22207024235,138.6307533372601
1700596530,telenor,norway,4g,good,110147.5023470114,16145.921673361257,140.59943297188758
1700596536,telenor,norway,4g,good,86923.23296240091,39111.75968718207,35.3165649648904
1700596542,telenor,norway,4g,good,15828.363033975687,11560.26993071015,108.20760543756997
1700596548,telenor,norway,4g,good,1330.724859277206,7661.104573058872,174.87772021160873
1700596554,telenor,norway,4g,good,33100.33141085652,14873.850318360626,129.99170253625036
1700596560,telenor,norway,4g,good,2333.667229757072,12703.618531325823,92.70799029840816
1700596566,telenor,norway,4g,good,34324.98548868045,7685.993042839576,90.90075762147632
1700596572,telenor,norway,4g,good,27463.51768841761,23197.83809555905,158.96263870660027
1700596578,telenor,norway,4g,good,70750.54256429126,41257.47432609376,46.710737718856336
1700596584,telenor,norway,4g,good,74240.91687724114,37398.95524448795,55.67503925967959
1700596590,telenor,norway,4g,good,68070.2684916938,19972.954017811404,118.72266348716485
1700596596,telenor,norway,4g,good,34490.21241553531,21365.490689101145,63.463767880855556
1700596602,telenor,norway,4g,good,22022.767688829135,13885.82557879154,160.3757339207315
1700596608,telenor,norway,4g,good,59180.11865331083,30576.185592128753,118.48060002059228
1700596614,telenor,norway,4g,good,11317.937703569565,12452.637961408605,78.13260411261763
1700596620,telenor,norway,4g,good,80101.89599656212,17186.233877737242,187.3249245913545
1700596626,telenor,norway,4g,good,36727.24560861225,16451.131376924684,66.018940197044
1700596632,telenor,norway,4g,good,19312.710256172846,5919.634029196272,130.25337960089868
1700596638,telenor,norway,4g,good,22142.40704784584,10639.390874376923,201.87913742675508
1700596644,telenor,norway,4g,good,65192.64069832208,34909.76343717991,164.02590488392275
1700596650,telenor,norway,4g,good,95434.16291270277,27605.78314908555,186.38371461259035
1700596656,telenor,norway,4g,good,48508.919022076974,10637.781385051778,71.57197662093277
1700596662,telenor,norway,4g,good,15931.83817969554,12923.414799107779,154.62065519055614
1700596668,telenor,norway,4g,good,52056.70821737962,52572.44328799251,84.3902027206835
1700596674,telenor,norway,4g,good,53503.74975281496,49214.02372315581,146.88649191464074
1700596680,telenor,norway,4g,good,44987.02171804993,21752.200601568573,68.72446552100826
1700596686,telenor,norway,4g,good,14534.98803308724,4325.572298335908,217.71937459897822
1700596692,telenor,norway,4g,good,58764.4683150579,12819.436979472144,141.02703644362285
1700596698,telenor,norway,4g,good,32862.84143408303,23965.786602109467,76.12300017890185
1700596704,telenor,norway,4g,good,21835.80563928013,23597.61179115298,94.14191197038184
1700596710,telenor,norway,4g,good,8971.09631196517,1038.6782523709685,105.1459257549779
1700596716,telenor,norway,4g,good,3054.781885435055,221.117048902852,165.64678729183342
1700596722,telenor,norway,4g,good,70212.12253993201,20978.654221976598,118.0721711454893
1700596728,telenor,norway,4g,good,36408.59937787548,17272.778732749113,91.26292440086222
1700596734,telenor,norway,4g,good,64957.09200757513,18230.236675568223,102.79348219915076
1700596740,telenor,norway,4g,good,88473.03249021494,29979.944750172228,47.103915690254254
1700596746,telenor,norway,4g,good,48981.77911488671,22802.404056585823,119.5779635236268
1700596752,telenor,norway,4g,good,67012.45709383649,32141.951768026272,71.80834266979959
1700596758,telenor,norway,4g,good,67172.53730432133,28708.28275292176,132.82569670767646
1700596764,telenor,norway,4g,good,40519.0365574455,14003.186336595747,66.2483382971437
1700596770,telenor,norway,4g,good,14935.05375345288,15798.336434792502,194.3741311031033
1700596776,telenor,norway,4g,good,12607.375248752724,8136.986619258513,64.85273761892415
1700596782,telenor,norway,4g,good,33757.32910124347,14862.946855629414,31.830708400655105
1700596788,telenor,norway,4g,good,21056.25173192794,9268.76595082651,97.10617055490901
1700596794,telenor,norway,4g,good,46781.912132006575,21833.6908038333,98.07140675613645
1700596800,telenor,norway,4g,good,59746.99968891515,16578.849561190316,44.36738839167021
1700596806,telenor,norway,4g,good,24098.33626262251,8682.074735834622,131.4958086143524
1700596812,telenor,norway,4g,good,23738.545758611024,5455.052557386533,89.40487124606683
1700596818,telenor,norway,4g,good,65643.58686874874,19044.363241039602,68.02660244367387
1700596824,telenor,norway,4g,good,43947.771381744154,14865.538642823132,129.92839421030624
1700596830,telenor,norway,4g,good,55277.661961637685,12222.161020488342,215.97095031504577
1700596836,telenor,norway,4g,good,90505.78141329072,20803.547228701285,111.94251189684655
1700596842,telenor,norway,4g,good,102622.59098577789,11477.97385218843,56.78583867922975
1700596848,telenor,norway,4g,good,62176.1848017444,22944.707653108886,68.78889251346455
1700596854,telenor,norway,4g,good,28183.741607951906,22607.238197770646,96.60850519401846
1700596860,telenor,norway,4g,good,42136.432482783726,41835.39828014708,56.13303465899887
1700596866,telenor,norway,4g,good,43833.37220719201,2800.9731439296947,100.97108640641248
1700596872,telenor,norway,4g,good,51680.50475883209,14340.276013559565,121.54192454373032
1700596878,telenor,norway,4g,good,29817.29297761512,5197.308320398024,116.18879581771887
1700596884,telenor,norway,4g,good,27863.38025935501,14205.749744980485,43.83923958319746
1700596890,telenor,norway,4g,good,11319.983344791315,4166.96042462106,149.80447341828693
1700596896,telenor,norway,4g,good,55177.76103360677,13311.353843828436,124.67779682764215
1700596902,telenor,norway,4g,good,12792.648060450205,12843.974061920382,94.52534512668046
1700596908,telenor,norway,4g,good,5145.395069312732,11856.61774871507,102.2589078623646
1700596914,telenor,norway,4g,good,42729.34213951411,21919.6789485488,164.2894917815752
1700596920,telenor,norway,4g,good,12298.257147348817,6039.767618815346,105.68916534394958
1700596926,telenor,norway,4g,good,34521.167222785945,14076.502049694893,73.73580568316032
1700596932,telenor,norway,4g,good,62446.803168111604,14211.976594993084,94.04506567540871
1700596938,telenor,norway,4g,good,30163.18526963311,13240.070507940156,112.23998235918505
1700596944,telenor,norway,4g,good,74254.47338163824,37501.08628884868,89.02807175474749
1700596950,telenor,norway,4g,good,22510.49297392021,12330.208304347047,91.98329035814001
1700596956,telenor,norway,4g,good,26662.33257334962,25063.343303743673,109.61699658503714
1700596962,telenor,norway,4g,good,32412.176252537764,13735.019321974509,74.93196089962967
1700596968,telenor,norway,4g,good,32972.16752010606,19193.65042092007,68.17667794589147
1700596974,telenor,norway,4g,good,9002.26874112874,19490.104916890723,114.91036886111335
1700596980,telenor,norway,4g,good,11647.245247727778,457.8075773994943,90.04661775815087
1700596986,telenor,norway,4g,good,55412.54011285727,19569.9764218184,84.27164592325673
1700596992,telenor,norway,4g,good,68689.12797406671,14418.909470168388,79.64797043910018
1700596998,telenor,norway,4g,good,42537.67455444128,48965.351435451965,117.64301864049725
1700597004,telenor,norway,4g,good,35120.19165316006,25331.655907216787,104.9444782882266
1700597010,telenor,norway,4g,good,24972.58459558331,7193.096001997228,57.59137736376492
1700597016,telenor,norway,4g,good,15521.330360489874,11946.18161006799,158.7856261650349
1700597022,telenor,norway,4g,good,55020.21078661146,43253.104799740366,60.9475606762655
1700597028,telenor,norway,4g,good,26177.49197380345,31780.64432881596,73.2349492682698
1700597034,telenor,norway,4g,good,72538.76062446952,14904.478270562791,54.078953714275116
1700597040,telenor,norway,4g,good,65749.11611007508,12505.54216559705,121.81830371458379
1700597046,telenor,norway,4g,good,20774.6950792129,11309.963172564361,80.5790146961027
1700597052,telenor,norway,4g,good,87029.98982107491,10090.770740280806,47.52574673280462
1700597058,telenor,norway,4g,good,14936.612006075755,4858.862202267959,67.44819155941865
1700597064,telenor,norway,4g,good,31068.125667691176,22800.687650517266,68.44120745084837
1700597070,telenor,norway,4g,good,58249.29826912081,11569.36454709829,143.23217811716233
1700597076,telenor,norway,4g,good,23838.712213104995,11949.44827538077,72.47975994600793
1700597082,telenor,norway,4g,good,4391.152082572205,14974.984224705242,149.81760882593042
1700597088,telenor,norway,4g,good,24147.48895678794,14026.79588471511,252.78404637322012
1700597094,telenor,norway,4g,good,60720.5820145901,21095.63622493378,63.52158839493467
1700597100,telenor,norway,4g,good,47619.05858169526,17324.31941197578,66.39676806072447
1700597106,telenor,norway,4g,good,43551.280136971654,12966.679130236653,120.04522374929023
1700597112,telenor,norway,4g,good,75339.4194482534,36064.61798945299,94.612279106435
1700597118,telenor,norway,4g,good,24590.30432175693,10059.755664314118,101.30632653891325
1700597124,telenor,norway,4g,good,64734.9915074295,19747.02471524903,180.12282288631627
1700597130,telenor,norway,4g,good,101903.98949169414,36035.91698153198,134.2789710335446
1700597136,telenor,norway,4g,good,35564.05773671823,29636.68601544226,70.7536846544443
1700597142,telenor,norway,4g,good,58306.448744806105,23848.44132492596,109.71626535657049
1700597148,telenor,norway,4g,good,12826.581908519416,1635.5112554340208,126.24365875365416
1700597154,telenor,norway,4g,good,92335.57962831024,17698.67552267407,161.92447329363495
1700597160,telenor,norway,4g,good,23862.409435535083,6680.675852136797,157.19907684867405
1700597166,telenor,norway,4g,good,75143.85082038553,41096.429073997206,137.53681771583794
1700597172,telenor,norway,4g,good,60167.21698318418,17992.165371108036,89.19013093214944
1700597178,telenor,norway,4g,good,30027.923902714054,24890.56505398781,147.25441767695668
1700597184,telenor,norway,4g,good,80255.89485268935,46273.532672368885,90.31250330573751
1700597190,telenor,norway,4g,good,43972.338604562436,17501.512169356927,54.79735143499312
1700597196,telenor,norway,4g,good,46685.77593732524,46046.23468681843,112.91528283363323
1700597202,telenor,norway,4g,good,47627.40281853115,997.5218405925189,91.69989387056896
1700597208,telenor,norway,4g,good,29972.293642451357,21353.476037313023,88.61171252397754
1700597214,telenor,norway,4g,good,64421.43943714197,34144.62405952078,201.1776904316434
1700597220,telenor,norway,4g,good,52633.07684580227,39125.9876775236,113.03583570118187
1700597226,telenor,norway,4g,good,45526.90818148979,44191.11284933673,69.3728224079919
1700597232,telenor,norway,4g,good,118215.33554027103,20609.94895517172,133.412640787086
1700597238,telenor,norway,4g,good,104401.27469833977,30443.541936326565,106.92528404664803
1700597244,telenor,norway,4g,good,15704.881420939477,16607.789839924673,143.78141561575887
1700597250,telenor,norway,4g,good,46755.426577023536,25344.04083701386,58.03080436759097
1700597256,telenor,norway,4g,good,32129.283588952036,17813.61785208682,81.14294311111175
1700597262,telenor,norway,4g,good,48468.54324400781,8294.147980745889,75.94884990485139
1700597268,telenor,norway,4g,good,35237.61085922782,17961.912586104772,94.94266425232783
1700597274,telenor,norway,4g,good,28248.93988730317,19182.675599316626,154.17661879897292
1700597280,telenor,norway,4g,good,49488.948042750926,25993.099243218494,80.52275081426309
1700597286,telenor,norway,4g,good,72634.36805662671,14046.72479829544,82.39283864215548
1700597292,telenor,norway,4g,good,16872.01534126727,7628.711674330001,111.4892850523015
1700597298,telenor,norway,4g,good,52340.13550743575,13218.909766322526,70.68621770707094
1700597304,telenor,norway,4g,good,61386.63082767471,27183.51922661507,112.93219554498918
1700597310,telenor,norway,4g,good,7625.708232406404,14008.9336424348,168.876777848635
1700597316,telenor,norway,4g,good,38301.02009722998,46386.15405422439,83.26752616317198
1700597322,telenor,norway,4g,good,55710.644688401226,12061.340109777668,90.04335594873606
1700597328,telenor,norway,4g,good,83158.24843612997,42144.195642528,255.19450814753034
1700597334,telenor,norway,4g,good,54134.812988612735,18599.267608027538,115.94374248594565
1700597340,telenor,norway,4g,good,39787.9027929872,31908.730215759937,70.90678065891044
1700597346,telenor,norway,4g,good,49630.17922714011,22503.385057923533,82.22382824956485
1700597352,telenor,norway,4g,good,59243.98250997261,9036.483834533214,83.59105133834268
1700597358,telenor,norway,4g,good,35067.922299102676,4797.102951010114,131.8104330517826
1700597364,telenor,norway,4g,good,79926.78536533876,41005.08987421534,76.58963871184471
1700597370,telenor,norway,4g,good,7927.941902676168,1179.435219087472,81.51184277111848
1700597376,telenor,norway,4g,good,5504.9872177783445,6647.553262929765,120.49812827423051
1700597382,telenor,norway,4g,good,67506.54980910248,19149.133860427082,68.80682965994049
1700597388,telenor,norway,4g,good,57133.67002206678,20882.489429886526,61.96411651135604
1700597394,telenor,norway,4g,good,88160.24899557333,15490.08060793799,149.95590376699857
1700597400,telenor,norway,4g,good,452.14599724402046,4555.56985553715,248.93664688220787
1700597406,telenor,norway,4g,good,13073.506385787256,17772.03866366852,124.81706433557815
1700597412,telenor,norway,4g,good,101058.68749476328,9789.034826767238,46.38633335192952
1700597418,telenor,norway,4g,good,28728.491076364386,7751.492878257297,113.1982451741191
1700597424,telenor,norway,4g,good,43035.171480969446,14926.678929025858,51.49689466858486
1700597430,telenor,norway,4g,good,3115.2753770928016,812.2072216225189,66.05704979513982
1700597436,telenor,norway,4g,good,11639.961057083205,7181.614336796904,205.84619986548662
1700597442,telenor,norway,4g,good,28054.412647202185,27666.542310595938,147.41490890281753
1700597448,telenor,norway,4g,good,68312.93245292704,43132.384368310486,34.439754343216165
1700597454,telenor,norway,4g,good,45175.00687433591,14414.883145968934,91.70071581162163
1700597460,telenor,norway,4g,good,26933.262762250655,18852.205120107596,55.471906256189875
1700597466,telenor,norway,4g,good,109061.16269602311,14058.367324309156,110.51693698398329
1700597472,telenor,norway,4g,good,13490.029413686316,27174.955206839684,242.1486151199102
1700597478,telenor,norway,4g,good,63108.172865895496,43433.05292711639,59.34677888809296
1700597484,telenor,norway,4g,good,26657.21451801869,21049.90033174953,64.70193625293895
1700597490,telenor,norway,4g,good,28755.088960490568,510.0023452706264,76.20744989015616
1700597496,telenor,norway,4g,good,41213.02684250966,12419.284757375155,112.02183937925565
1700597502,telenor,norway,4g,good,57031.414552660375,9388.066130872217,102.35124717337233
1700597508,telenor,norway,4g,good,13677.106284263873,20372.829624313676,119.2387589574763
1700597514,telenor,norway,4g,good,46094.85489388901,23367.32935167946,68.11577927386291
1700597520,telenor,norway,4g,good,65273.477084108235,22390.759450802165,98.45019190022037
1700597526,telenor,norway,4g,good,74426.04381110742,23540.36058118855,97.27903638977708
1700597532,telenor,norway,4g,good,56559.70644690449,15381.701151493759,98.74521782600037
1700597538,telenor,norway,4g,good,18724.11046099623,16856.95758452547,79.65591128152656
1700597544,telenor,norway,4g,good,43573.6983997578,11070.230792848704,134.53407858779502
1700597550,telenor,norway,4g,good,40647.87760986641,9512.50680029414,101.82944689955471
1700597556,telenor,norway,4g,good,76393.36244276463,646.6598669345944,90.63140112431735
1700597562,telenor,norway,4g,good,19891.20957293455,12479.901188842216,83.11626709502566
1700597568,telenor,norway,4g,good,14936.659675816582,9493.331192507017,58.36344521568356
1700597574,telenor,norway,4g,good,72132.74550164805,31662.909832442274,99.54815710764744
1700597580,telenor,norway,4g,good,62365.40090878476,32005.28547888094,88.03559065174525
1700597586,telenor,norway,4g,good,61859.19210599087,35061.11648176044,80.46642919753377
1700597592,telenor,norway,4g,good,37434.94754527904,3424.4129887284425,165.90589422034563
1700597598,telenor,norway,4g,good,65155.84821524411,25155.552563986508,73.72263877811949
1700597604,telenor,norway,4g,good,50317.98558114521,16963.836971036504,60.33797316919436
1700597610,telenor,norway,4g,good,16808.429863791,6334.116977736874,94.67832974289004
1700597616,telenor,norway,4g,good,23741.399809753304,24162.353051163827,130.39015135713365
1700597622,telenor,norway,4g,good,78260.50207684605,41087.20080938346,135.67871104081715
1700597628,telenor,norway,4g,good,127217.70130474152,49236.86070976167,85.4405379443819
1700597634,telenor,norway,4g,good,81184.29341117216,38346.37770600677,146.85990411434324
1700597640,telenor,norway,4g,good,13821.666492880828,15493.743289306502,151.9669745281007
1700597646,telenor,norway,4g,good,48502.985186602156,14097.069181722643,102.12289646010257
1700597652,telenor,norway,4g,good,26960.800979827745,12828.888540390311,160.95042700259347
1700597658,telenor,norway,4g,good,76806.60487965621,11225.487721263824,165.4658420935134
1700597664,telenor,norway,4g,good,58181.79868156391,16058.596123989837,45.01075649826974
1700597670,telenor,norway,4g,good,103064.39827709274,22143.45943366395,77.42482163705331
1700597676,telenor,norway,4g,good,31084.900905466264,30626.999902240073,72.21956099002307
1700597682,telenor,norway,4g,good,41184.0326974963,10602.331799301413,84.01357095835127
1700597688,telenor,norway,4g,good,36129.44541564265,18731.616146502587,103.530594736271
1700597694,telenor,norway,4g,good,57027.27637578641,12356.613716196513,149.627741286749
1700597700,telenor,norway,4g,good,19017.55546953767,12616.784577018361,102.43347377425133
1700597706,telenor,norway,4g,good,36906.128804063286,6829.494299422989,71.63843990688687
1700597712,telenor,norway,4g,good,27990.448988420118,9157.283298885815,166.59226468183297
1700597718,telenor,norway,4g,good,24969.47872517718,18648.6829312144,114.12903907591935
1700597724,telenor,norway,4g,good,134706.0228791897,28945.994625267514,115.94307704772281
1700597730,telenor,norway,4g,good,21801.99300067401,17428.8095350332,157.43898222411312
1700597736,telenor,norway,4g,good,94709.57988430606,49729.48486729176,131.53870801329117
1700597742,telenor,norway,4g,good,19991.783532927933,20403.311612298527,108.93455046879257
1700597748,telenor,norway,4g,good,48838.96606375284,30383.216313845955,74.19958436515235
1700597754,telenor,norway,4g,good,39928.891754548604,19096.45972280868,66.78935097243819
1700597760,telenor,norway,4g,good,32984.5745252823,8537.564997672112,98.4507717225804
1700597766,telenor,norway,4g,good,18272.338029342176,16008.252344737542,183.64818383896778
1700597772,telenor,norway,4g,good,27345.397795306668,7520.2174996849935,130.5277623829084
1700597778,telenor,norway,4g,good,29643.703234837976,12015.284380750021,203.12574217787312
1700597784,telenor,norway,4g,good,65677.71084140184,19498.73349786666,53.02197376895697
1700597790,telenor,norway,4g,good,38320.367523120025,7679.540744372118,76.54484031568275
1700597796,telenor,norway,4g,good,86253.31585041658,49259.917266413504,88.10405387234768
1700597802,telenor,norway,4g,good,88931.67892324385,8629.377712943071,109.09288441044295
1700597808,telenor,norway,4g,good,112592.80856637312,18645.615635550643,81.12985412121628
1700597814,telenor,norway,4g,good,9505.842731703127,1803.009422893807,146.04319813281344
1700597820,telenor,norway,4g,good,18550.361762620985,22120.41433492549,137.37668095886764
1700597826,telenor,norway,4g,good,7294.174516878969,10305.381289869481,77.2075309260665
1700597832,telenor,norway,4g,good,43155.77522391586,36221.18156735154,63.73317508131332
1700597838,telenor,norway,4g,good,64967.16062391909,17580.700039411993,79.4090083339568
1700597844,telenor,norway,4g,good,40087.6396884335,24202.832457325472,121.85877753741929
1700597850,telenor,norway,4g,good,110902.06804010678,24613.03425586688,60.54276033973833
1700597856,telenor,norway,4g,good,42115.0662972017,32615.60077707992,87.33955308676359
1700597862,telenor,norway,4g,good,12004.05168656807,18263.635717280114,159.61606482343558
1700597868,telenor,norway,4g,good,23703.477473887728,25985.250727482617,99.43603605562075
